eventName,blockNumber,txHash,logIndex,validatorId,delegator,amountMON,activationEpoch
Delegate,71143303,0xeebec2a03cc2ef0c4e13153ff2d38014278273f106d9c23c79ffa5814cf5c629,2,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.106434024357708242,1424
Delegate,71193761,0x310c64b510d127c826863fe27deb0b330abfe9a7a556309086f4798a4edbd1ae,14,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.847015550969507967,1425
Delegate,71193818,0x61005d4b48f6485913271906f97e4e66af11c828150f21f6faf4fe7568236393,62,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,0.714947485215283356,1425
Delegate,71204998,0x10b27f3d5db06409b6dbb9764f6d1d8075544a303308175dd13ea768959e05f5,39,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,12006.147385539998551442,1426
Delegate,71224277,0x3d76b979dba34f7aa48353c9c9d9efbb55962e141eb2387d1063a55fc49f8f1a,43,154,0x50920C6aca5E44E5B6948264d4D1B94a53eE608e,1.561029728933457801,1426
Delegate,71279070,0xf353d311b7ee3bb699ba86c72ee83eb261d6f16d46343109400bd59e11886de3,36,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,0.666322436631165908,1427
Delegate,71404998,0x1bdd4864ab73d4790bba1c348a71963442f906822ea51e8f8ba89ec4b4bc3dcd,54,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,6124.699386120165755066,1430
Delegate,71405407,0xb9072830e5f2649397761718911452c7a8d4555f3b36c7194371b39297ff7487,2,154,0xD15B115B883AE2F9F7e7E8C82a00CfA870b5ba91,407.0,1430
Delegate,71407083,0xa29d6dfd9506bd0d786b160f276a60c8946aab58030200e6a9641a87931dee5f,29,154,0x30700C9Ec1FEA5204E212615427833C09e72B419,101.0,1430
Delegate,71407445,0xa526706addd0fa7754b44e005cdb6b8248dca0b8d29912737c9173f1c65cf70c,13,154,0xc4e7E70a3A41c655B1b634Da13Dd2689AF821616,2.710851036550948871,1430
Delegate,71455000,0xd00d81d30e61fbd0bf2b0c1d5adb9d671a581fbb98ea53a47228504b942b9db1,34,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,5047.791925508464608298,1431
Delegate,71489850,0xf8f7529ddbbd8be114bd4c7dbd6ad8aa81917e1336855c322c50230405f9cd34,14,154,0x8eDc3b90C16F3E53cB5718992804277aA14ddBf2,1.87,1431
Delegate,71500702,0xae7e0c724fc27fb4c9386a1d2a22350728857560bf0bf495fc0b18da38d7953e,30,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1.049798846338800012,1432
Delegate,71504995,0x5e45687483de8f1bd2c8a4e05885f7bd9b6ff4b4bdec7385423e114efa839b0b,63,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4090.514492910466965152,1432
Delegate,71554986,0xdcabee3e00dbf335d353efe285fb820e7142fc6080440325a38f83b7886bb1b4,45,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4103.123668076673056951,1433
Delegate,71604998,0xe85920a6fe38ff91f75734f77ec9d7608ce73fe6b357bfd25b9d36edbb701c3e,22,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,269.805578506989317627,1434
Delegate,71606962,0x6410f8faf7630a9486a676d5b0044a4e7827318905c7c0c42b5a665c3dd72ba6,1,154,0x79F095C916aBF6861333939B44453D1f4DB4134c,986.0,1434
Delegate,71655001,0xeaa6c0238dbef11b87cca70ab14262f2e3c5d0f8f82481e51c8ad80c56acb11b,53,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,2424.978193540992484795,1435
Delegate,71660163,0xdc55094ca6ffefa1f3fde3fe86a396eb5dd72853c394ec833c933dfd3a9bd9da,16,154,0x50920C6aca5E44E5B6948264d4D1B94a53eE608e,0.218987094551616579,1435
Delegate,71706171,0x9839c04b05290744e52cbae10f67a5157454e5959ddf1f90e26b84b0ca4c6072,18,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,0.70654064438125876,1436
Delegate,71706235,0xaa1f6a75126363a380b54d9c77be017ab6d197afacb3c7bdc7259b0b86772f1e,4,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,3.872224385425219125,1436
Delegate,71754994,0xd3d427fbd5758493424f441b8bc8c5b64c3acfcb0c3d6bf105f3943a776354b1,30,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,2290.766274661579905955,1437
Delegate,71793694,0x326340f36bf0cf3fbccaddbf10793417491b92bfc2a3ac231a1a8c0deaf5c9cb,20,154,0xBd7477006dAa466d15D0B13F614e84c1E5DEf06a,83.099154589387480212,1437
Delegate,71805001,0xad2b1baf298868f004f4e92149d076f995df7ada1b108dea854af5babd7d9775,39,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,1940.527895510003967543,1438
Delegate,71810955,0xdde66545ce08fcd7e71801e9d394c1159f894e347316c1d29ab44bb52477a0f1,42,154,0x070Dd4B23D6FaD35AA8A05352cc393e1C93D7348,150.0,1438
Delegate,71827967,0x795caa6937f42520aeec025f58c89847b613b62df6059519512d402002b647eb,2,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.290875964855433968,1438
Delegate,71855001,0x14ffa342ca3ba415e4fc6d118638adca034312d0e7eba87fc6dba07eaaa21526,27,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,240.85494790231838964,1439
Delegate,71942238,0x673586ad142a57975064bbf16738dece5a59d366f9989fcb48f5c6a189e3b8c5,17,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,0.776317579175480171,1440
Delegate,71942291,0x476edae766740cb2deef58cdd048c9aaf361d0241dd9d77636d71e211e075935,24,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,2.004055431682964062,1440
Delegate,71955001,0x82d770c9afab3b14ca51b0ddc96730c812721e8faf2ba74faa319221efa68682,32,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,27483.974862059057482962,1441
Delegate,71981659,0x01165e446534da4e29349c2f990790440120ac6f4e974947304d2621202a127e,2,154,0x79F095C916aBF6861333939B44453D1f4DB4134c,0.451037049241016138,1441
Delegate,71981709,0xb8a2ae1e2737df7f308d17641423656e1a88e0570b6104b179ac7037d2a19cf7,1,154,0x79F095C916aBF6861333939B44453D1f4DB4134c,14.0,1441
Delegate,72054999,0x79b9c58ae7f76147a34829ec3a0caa137d035a123de153777700fd11fb214c48,24,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,3323.787949740439537229,1443
Delegate,72105001,0x6076ce436db82d6cb3b6d935e8bfe265289144a7f1a1f9b8167818c208eba04e,39,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4526.539073718612763366,1444
Delegate,72152297,0x8b33a7cdc800a876a387f5f13acd3fe914baee3d6991340ea2f659d68aa5c54f,16,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.776425570857117657,1445
Delegate,72152374,0x91c762c1f4493569b3f347d8201edf6ab756c7246e93bde67f68bde7d7a37541,20,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,0.687623380218976946,1445
Delegate,72155000,0xa5dc69762f9c38b92a92dbdca327944d75104d1a0e8467a81d1676c1e7eacfd2,23,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,2855.32526413961445297,1445
Delegate,72224081,0x0f55a9732f7ce51d6fd03a84d706bf32b38f5c046871e41b886f6188002d0149,32,154,0x461549c73FFfB676860A0E49F5DaABEcf4E8D2d7,150000.0,1446
Delegate,72239841,0xf3d8f4ca4b6b7c75838e255b9188b972d52f145cfa5008e852de6f3715f75fa9,6,154,0xEb0a0E981202428600C013897C7571C64107e92D,200.0,1446
Delegate,72239956,0x367423a2ac967a117c5cb6ea31074dfedd1b9383f785a8b24b11a96cf7d1e0e8,2,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.173524447464311861,1446
Delegate,72287660,0x58db7889ffb1ff0f41017b1f9806683c3d4689b1490fcf306ecdda48cf8e85ec,26,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.269022588195601057,1447
Delegate,72339423,0x393131490583234eaca7eaa1532d5b85fe9f3d0feeccabcbc7795264ea5f7bd1,47,154,0x461549c73FFfB676860A0E49F5DaABEcf4E8D2d7,20.082896599226245648,1448
Delegate,72355001,0xeec2cc1ac5570b1c35f4a4fd605fb77a5b65d7b8c8874a4d9eec3dd6517433ed,77,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,5580.652082317997126741,1449
Delegate,72405001,0x323b751a306aa8215c5f41350564d00f2dbc00a7f3ba2104bb334ae32ea094d4,77,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,5635.844445297769340948,1450
Delegate,72433508,0x8176701af034cbb583f1fe59192911ca1ce91d07fbd3517fdb1fafd06e91445e,12,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.144907859199535,1450
Delegate,72434974,0x60ceda148b14b01661827369b67a86326e019f8ae5a40621a1083bd751f81c41,47,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.402972117702941661,1450
Delegate,72435011,0xc601e7aed0fcdcb723fa081963d53aa0ed7d7da17fa5e90aafba1d417df80e08,15,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1.034718056835451296,1450
Delegate,72455474,0x444d7160176371e1aaebe84a1c516d8ff20d48bda2ff357cfbe8854a91605ad4,14,154,0x461549c73FFfB676860A0E49F5DaABEcf4E8D2d7,25.836042322496479278,1451
Delegate,72466931,0xab9bd6fc472e74f7c922ed46029db51f58ffdcae0a05acedad7ded47b8900859,12,154,0xb38080f2B5E7DCdf1182B91916B5f406f6457f91,50.0,1451
Delegate,72505002,0x3efc1a42b9a61c434835174df286e4b401dd4aad9f08f6a90473ec32bb4e6f20,35,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,10349.520058384114676529,1452
Delegate,72582740,0xcf532867f270a06d16b31380cbd3c20a722a2a6c59522211419c203adcaecf77,14,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.248413089726476533,1453
Delegate,72605000,0xbef5edda146465ccd57564e35cc267b1228a369e6a24b496d49d15a980d93614,25,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4245.976336569191813497,1454
Delegate,72616975,0xeaaa2d4aa807d1be17961954b6226076318e3ab0f8ea69e5815a94ea25672637,1,154,0xb38080f2B5E7DCdf1182B91916B5f406f6457f91,50.0,1454
Delegate,72655000,0xa290e500888c4f4362fdb7167c3e8ec001b0203be6aadc545569127f1ddc0066,39,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,16824.188478508827789203,1455
Delegate,72658198,0x520a4f6cbcbe787956c8b59350170102b5d73be58107a9c6d397e1c783dcc06e,2,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.156402914857965687,1455
Delegate,72670464,0x673e6bfc2d5109df926e3bfb0ff652da2cee65d31418e3f9af33666714bf99da,49,154,0x50920C6aca5E44E5B6948264d4D1B94a53eE608e,0.505528344161320449,1455
Delegate,72705001,0x3ae3e0a3f504031d96cf667d58a8ee30d98842a23339b4bdc675725add2f4e74,21,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,2132.287842374724730966,1456
Delegate,72708013,0x554fe50bd6fcc847fd6b5e099264d6bd435d374267ecdea70751a9f76e438410,3,154,0x79F095C916aBF6861333939B44453D1f4DB4134c,1.043459193286863999,1456
Delegate,72712679,0xd11f802f495027cb3a8c59d693640c81b68b00588fe8e3b4bfa5590749803c68,24,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.16377288651669448,1456
Delegate,72712768,0x45f6db6af568c23a2b85c4a47ea972072915c5b6d07101955234d6b2bc92b04e,35,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,0.934159559123508808,1456
Delegate,72755001,0x8fe3bec4e5b7abbcdcbe74374f76a818ddc47873f26ec8938c021644e68ea561,22,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,1154.585722218690265672,1457
Delegate,72804987,0xefe3e891b087708ba3f7d9b68446a1b674a4dfa891df49dc0c2787a57b43f50b,36,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4584.10539972356208709,1458
Delegate,72841404,0xac490471b2d13b7f68eafa1cd0f044277eb05a1815790ddc599446410d755da6,13,154,0x461549c73FFfB676860A0E49F5DaABEcf4E8D2d7,83.16664651144314151,1458
Delegate,72855000,0x7dec4ad1424802195b59d22e2be3787192ca0f43efaa6b3f3f1f1958236e9ecf,25,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,282.612353909184183977,1459
Delegate,72905001,0x0956f017b126ccb6f22e0ab3d181cd16c64fc6ec5d4c1fc2d9da3213d3f88c30,31,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,554.930812182384243098,1460
Delegate,72916917,0x38856322fbb3b1f7a3c98458bc61a74a87c5fada8646cb861977e82e6c3965bc,11,154,0xD15B115B883AE2F9F7e7E8C82a00CfA870b5ba91,334.0,1460
Delegate,72916957,0xfccac802f861d7b4a60be43034860c13e203eaacb99b072472d199b35c3fa655,11,154,0xD15B115B883AE2F9F7e7E8C82a00CfA870b5ba91,2.262237409030139663,1460
Delegate,72918779,0x036943b48f9e872b1bb70bc3d5ee2883908690e39c3f61e391254f4c1946e125,55,154,0x30700C9Ec1FEA5204E212615427833C09e72B419,83.0,1460
Delegate,72921641,0x9c1e2f183a0ac564fd4b117811f8d445ddb57f5717f0a9708d019141773a6389,13,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,0.750369871670840592,1460
Delegate,72921688,0xc85e55bd17c20b1dc2a0429110e43cd84bff3bd1745df1e5f6d2fe111cc08c7a,7,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.944113603781208469,1460
Delegate,72945751,0xb058f19513ef7ecfac9b0b27dc9af6342c20c2dca10ced8a207820ec5c6f53b1,7,154,0x070Dd4B23D6FaD35AA8A05352cc393e1C93D7348,0.23636790406437024,1460
Delegate,73030662,0xefbb563ccdfcf199e86750979b6182fb6fd8dafcf5344b546dd8ec7b9d0ebd47,15,154,0x780B6b1a935e52B41FE895236073D254f189F3dd,810.0,1462
Delegate,73105001,0x734507f801330847a12d38542cd67146aa3b2d16f336fe323c2a0a976b0074be,47,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,785.197099281421357172,1464
Delegate,73135922,0x51acd82212f781be1b2ecda104035c9d94f1ecf5d9838fc1368fb96bf7d22848,31,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.350647970531153319,1464
Delegate,73151276,0x8847acae8efa00f72eb687f6423321971b74302a21cffacd31e89709c1565b0e,13,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,2.053693525569595731,1465
Delegate,73151516,0x02e5294668f11df8538fe17b720178f7d75d8d4009262323041a1633a436124e,45,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1000.0,1465
Delegate,73155001,0xe2d262b117775182d667965da06483bdc076ab2045f82bfbca4964673275d877,37,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,2432.621346475071204061,1465
Delegate,73218881,0xd7c4069bb4e4993ab818d7852be47da353a2995430bc64eeea71ee4f26b4b6ba,24,154,0x6098753FEaF8427ee5D30dCcbDd94B74A16F3B71,12331.249432700330300329,1466
Delegate,73306363,0x4c06bebd7b94cf1f79ad520df61b8e1dc5ba20a6ddc54628dbd864ab9572fa80,14,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1.464858004218832228,1468
Delegate,73306866,0xe578b13c4e78ac50ecdb9d6abd45644b4a506c3c2e4e3ae95814a13ef3ffc885,3,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.371168260339352451,1468
Delegate,73458937,0x5b00802f86ccde49c0c90395ba85418f2110e9528ae5468417f2772780dbf797,6,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.338879636704214184,1471
Delegate,73524962,0x86fb68bb0722988ecbacc1e4c8c81dba214ac47756cf56c92c4185308c8da829,20,154,0x50920C6aca5E44E5B6948264d4D1B94a53eE608e,0.43611386658864166,1472
Delegate,73555001,0x597524877170376be9de58f613d73d1d1d14bfbc4722bd63cb4a3c5629ecfdbd,44,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,3895.905313004212185003,1473
Delegate,73605001,0x1f0aa40bab21541d601321ce95bd73515b1211bf60c3ec8cdbac8cb3ecc66efd,54,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4934.613832191471211249,1474
Delegate,73635463,0xe815867acb3c6c9e16be005f0795dde61e41bcaf7959c3fe2fb53882770fab6f,77,154,0xBd7477006dAa466d15D0B13F614e84c1E5DEf06a,132.745299787793396385,1474
Delegate,73654978,0xb1c252bad2e6be06b93f1c5d0bdd579a0c7ec7c94dea1c394ef7ad6b1402364a,87,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,1539.399793389691823381,1475
Delegate,73668871,0xa6d27af7fa5c917b0a5840dc283475a4978fe6c0960b71951cea9fff8cfb9f76,29,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1.772027586126239276,1475
Delegate,73668923,0xb6f183f5e13328dca7a7445561772985e4773ece143d9d79bdd8eb878b546d8c,6,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.892162293411354945,1475
Delegate,73704977,0x8a5862ccddc83d6f1d22c2a0bc6778a91a94c934d101e63d65932bf2c29306aa,35,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,999.453019674453318252,1476
Delegate,73733013,0x1693526e7fe939d78e3dbf2a8efa6112d6cd5484afeade2cc45ee9887c61e33c,4,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.427486251653013915,1476
Delegate,73739098,0x1f6a3e3b57fb106f4159e7a3798f04932522c466405d943540d0279273999628,25,154,0x3496A0Da043108Ec81022ebEcced3D0cf821A58D,65.607595392259603022,1476
Delegate,73754982,0xa344c876940f9817b7926d8e393a243d5b5bf3dc715272267780a9d512b9d252,25,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,3566.78980081023717982,1477
Delegate,73787962,0x82070b0946714dc159a8657c96da7b8112aabc6365704e4ea322a75b4d51e9e9,53,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.060860209234702036,1477
Delegate,73804983,0x7b15440dcf757e51c559160b04c977334260cc285b986954be07b152bbcac978,31,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,1756.471287993028134005,1478
Delegate,73805941,0x921162d131a360eece87f33e0ded6c0231cf10482a289661ec21f37b77c3e263,95,154,0x9750A6F0a1220a09B122e267D6484bc1F0e8f798,701.0,1478
Delegate,73814850,0xff746c51a0ca8d66702562d5f1f6744b8bfaa1436f00f113b0cb616245902d6d,38,154,0x557758ec7Fd3C7E8C1A6B5b42f15AC6B82891f18,66250.0,1478
Delegate,73854987,0xaf3b2af56e47f01d1aaee9f8c4bcb842b0e80c9c09fe8537c61f973be15b9c74,24,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,2788.520777053780187911,1479
Delegate,73904998,0xbb06325d933012fde7cbee3e77978a2cb517c06e06c8e64b7e239f629307a5ea,67,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,533.749201401376614971,1480
Delegate,73935264,0x602c4ff68ef48711ba98eaed8875edcfb5b8af16b886557924c19ac48f3c2ab1,31,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.141059982521548733,1480
Delegate,73948476,0xe5c8423ba5d0efd424b2d110e0973d7c45cbba0e2b37d13872bef18c0aceb54e,19,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1.318800507791023185,1480
Delegate,73948531,0x24c25c4237f5e530ad4dcc4f0cc21e6036f06b1e3cce7511637666891c3657fd,24,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.346829591860714765,1480
Delegate,73961430,0x4e531ccf2bb09e59b5da1e186424d2b376498907041da0ade7917e007412bd48,12,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,500.0,1481
Delegate,73997315,0xb62dde877b852e9ea6b58c8ebff4f8f53bfcffec02ab44f42b3207bcec016c23,14,154,0x79F095C916aBF6861333939B44453D1f4DB4134c,1.847224350167366174,1481
Delegate,74009063,0xddbfc189cae28333f697969b178cdbb497e8721ec5a35fc8f6369624b512d56a,53,154,0xD15B115B883AE2F9F7e7E8C82a00CfA870b5ba91,500.0,1482
Delegate,74152648,0x743c00aa9ff38e37984688f7169b27596acc87fecb02b973be8b8b773420e3f0,3,154,0x461549c73FFfB676860A0E49F5DaABEcf4E8D2d7,282.346659265297109714,1485
Delegate,74155000,0x214adb5b76e6d5a7e5d8baed57599547fb8d1d8252ed7f4bdce56b7c94239998,39,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,8498.404465207825756218,1485
Delegate,74178262,0xd2ea6dfcff996fadd78c5508f0b81a1e263d3fb0517caef564bf635b3e0e5d7e,40,154,0x911D7F579c9ac29C39fDe217A08096407cDA3f4d,10000.0,1485
Delegate,74182681,0xb03ad36eb0d40929a934b06e78b8c3940b35e733405a40d851f8dc2859a1ff66,69,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1.32977564201699816,1485
Delegate,74182775,0x19b2781462f9db2f01ae054375d170fb8476ec3edbf015f14e4946d9d2f1f29f,6,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,2.180505604053162583,1485
Delegate,74205001,0x375155e1022d04eee70bfe8c8c83d5faa89601d64736a8de411c3fe7292bfba7,46,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,39205.099097969720101933,1486
Delegate,74238803,0x16b81b049db3ee6ede1a7473a6a8002a4d4c687373c7a03f48b2a0cbbd924fc2,3,154,0x070Dd4B23D6FaD35AA8A05352cc393e1C93D7348,0.276952507669823078,1486
Delegate,74249855,0x5c618ca7c9060163e9653c39ce86d8723e4b58c4211db6dff70a841fe4794051,19,154,0x68610484E53B3b881335E769A8E1417f3963842E,7924.098640247685409863,1486
Delegate,74255002,0xfafcf771ab0c654720fd5fe1e59e027aa901b20266f0805961ddb4aedfb841a7,25,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,1243.462029644298048339,1487
Delegate,74302772,0x7f576047e63d6cc659bf9b6b60bac5170639e7cd424b0cfd1f012486002a3da7,39,154,0xEb0a0E981202428600C013897C7571C64107e92D,0.266770074987341245,1488
Delegate,74304999,0x55c8afc847768a2d7fb8a721c213efae3e3de3dbb855517c7019d04ce6939a84,25,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,2347.571136901848280684,1488
Delegate,74366627,0x46fae6db16f7dc384e22bf6700baaa95c98425c10d8b58868b228746337ae8dd,9,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.534615732826554346,1489
Delegate,74371882,0xa1e6563bde1eae3521f5ebcdfd3da94e105465144af275be79f6023cc29d77b9,17,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,0.990769242774072452,1489
Delegate,74404998,0x9eb4eaac90440828b1a0feccf155c3dd0665d5393fe5229c96bd5802a5fb0b6a,48,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,123437.239863668418843637,1490
Delegate,74425814,0xbadea5c04da9be73594b772758d45fcad98eaa2f7ebae2e6403c10ccd0b47978,2,154,0xf4E664BE6A7E1Ae48F2FeD9De6B0C7A70E71BD85,5.860306326512748955,1490
Delegate,74426519,0xaf48ea761fa6b764041d40bfc49e0699726b74b14ec7db02566cf6213ab1b632,3,154,0xd272F7A497a419E280EC509C78A44dC92299FB0d,4.352173551713842754,1490
Delegate,74426655,0x60858ff89478047b304502509a687d72b3c49424cfc0343ee4139354f601f6be,4,154,0xC6DcE6ef5a5bF1A45e5d8adaa63C6eA46F65AC50,3.094883465746276074,1490
Delegate,74455001,0x0f21bccbccf87c60a53fc8739279bf134550ac27ac1c1a2a3ce7563d08cc53fd,49,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,10120.840867460962474464,1491
Delegate,74554942,0x7af8eb495eb787f284897890c5d05c93d411659b3b287e188f27b40b281edbc7,103,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,18176.781160298967734764,1493
Delegate,74577102,0xc04da7abad1ba10202ff70ec2eeb0250782e7ef75e2e31862047b9093e7c66f3,53,154,0xD15B115B883AE2F9F7e7E8C82a00CfA870b5ba91,313.0,1493
Delegate,74577560,0x500bae893ea1a2e86319cb7de23d2d8ef72c101864f627723b98fa0a39591ae6,77,154,0x6098753FEaF8427ee5D30dCcbDd94B74A16F3B71,2845.382895539055696903,1493
Delegate,74580514,0x7d284a64053c10619935efc1d5252cbd66f2c903976b15da483d45eefc1b5078,31,154,0x30700C9Ec1FEA5204E212615427833C09e72B419,78.0,1493
Delegate,74604972,0x66595f456eeb66b35eaa6d8f7628a426605425c9e5ba6abdf132dbad10dd3d2b,40,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,789651.481839453812228729,1494
Delegate,74654989,0xccb02f930f1ab4963d7bf8d1421cb057979ccdb246b942428cd5879c85a048a5,25,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,1870.578378992900200236,1495
Delegate,74667301,0x40ecf09e17cdb6ec39f9afd2f93221a30c231da9fc1bacb76a41d67e401f8150,11,154,0x5B1576eEaE44BcAFcDfA62F8d788A470148fc4b4,14800.0,1495
Delegate,74669948,0x1541b7f73ea51f3c1a90ca099e00038713787ad38458e7409f3fe581f9cf73d6,26,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,2.723918485727530974,1495
Delegate,74670028,0x93b91200c02073a2ef46ab0bb42339abe858e2dcaefd5d19e78e6ad2178c36d4,13,154,0x3d0de3A76cd9f856664DC5a3adfd4056E45da9ED,1.684796350365834529,1495
Delegate,74679335,0x2a89f2f249ec1c78dea139ba754e7fcaf8d1044c3908ad1d30edeca50529883d,43,154,0x50920C6aca5E44E5B6948264d4D1B94a53eE608e,0.57839176500928234,1495
Delegate,74754980,0x24dde8df9cfaa658a23a416967318524d662dde8fe9f941d9a1174f8b50a78e0,41,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,3506.480572178197896064,1497
Delegate,74785141,0x8f285ef5cfd8412a6583106c80058aae9c5eb6727bccb09b0ee6157205b97542,53,154,0x40Ea55E0b8f02f8eBc9D91e082e202ed988647fA,45.316396849202061494,1497
Delegate,74804992,0x7752a19a6710a0286351ba875507c1d1199995861f450621d4bc0afa971e39e0,40,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4341.969240925530010507,1498
Delegate,74839338,0x22972d277f333c1da17fac35b4ac744976559faa62574d97e0a842300dc403f7,12,154,0xF91eADd30c0e8Ab39a6941BeAA79d80Ac4686BA3,1.394834730083592286,1498
Delegate,74854999,0x84cf71ecd02af77f8c1b4daf9e8d573f72b9d72a0b86cd6cb8936eeb7c51c06d,32,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,4002.961866965212978905,1499
Delegate,74904994,0xf8045f793a7e17f1d64fb1604ddc3e5686aef9e722902ae00427cbc16fc4ebf4,26,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,15266.873159306987615924,1500
Delegate,74954985,0xbc5ad61c87c399f03e0a0ecbca53100bc1ce4e419223fbc82c9a007943266162,24,154,0x1B68626dCa36c7fE922fD2d55E4f631d962dE19c,49333.574556393816343293,1501
